看板,關鍵字,URL,內容,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/240555229,小弟出現了選擇問題 目前 台大 備取個位數  清大 備取30幾 大機率選到三年的 成大 正取  —————————————————— 更：最後選台材！ ——————————————————  清大材料校名香  可做有興趣的 但三年畢業  台大校名也香 但做的比較沒興趣 兩年畢業  成大直升純血 可做有興趣的 兩年畢業  因為剩的教授領域，都跟自己喜歡的有差異，不知道研究領域跟未來工作發展有沒有關係，還是頂著材料所出去都一樣？  清大材料的名字真的香，只是有很機會三年畢業 而台成就都兩年畢業，如果留成大就純血，純血對工作會有加分嗎？  感謝各位的回覆🔥 保證不刪文！,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/255025521,板上的學長姐們好，小弟目前是科管院大二的學生，近期在思考研究所的問題，有聽聞台大商研是台灣前一二名的商科研究所，希望可以以此為目標，但自身並沒有很清楚相關生態，而爬到的文大多是在分享上榜心得，並沒有太多關於未來的發展，因此上來詢問各位有經驗的學長姐們，感謝各位了！  1.商研所出路： 目前爬文感覺起來大多走金融業以及顧問業，但在台灣來說似乎缺額很少，非常競爭。也有某部分學長姐畢業後進入科技業。 而我目前的志向還沒定下來，家中一半的長輩從事投行相關，一半走半導體與伺服器等科技業pm/工程師，兩種方向我都很有興趣，但不知道這兩種職涯規劃是否適合讀商研，想請問學長姐對於商研畢業後的職涯發展想法。  2.商研與EMBA的性質類似嗎： 在查詢資料的過程中，有聽到他人對於商研的評價是類似EMBA，可以視為一個經理人專班，培養人脈的好地方。想請問大部分進商研所的同學是都有特殊經歷，或者在職場上有過一定累積，才會有這種評價嗎？  3.商管研究所的排名： 最後想要詢問各位，目前商管研究所的排名是如何，是台大財金>=台大商研>台大國企=政大企管嗎，個人對於排名很沒有概念，如果排錯了非常抱歉，無意冒犯🙏🏻  最後謝謝願意回覆的學長姐，我知道做了很多功課也未必考得上，但還是想要先查清楚未來目標的資訊，讓自己更更確信努力方向，感謝各位🙏🏻,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/254791843,本人是115畢業的理科學士和碩士 目前28歲 今年會滿29 在日本🇯🇵工作剛滿4年 工作會碰到程式 python MySQL 等等 但都是皮毛 目前年薪大概550萬日幣 加薪都被匯率吃光了😂 這薪水在日本其實也還能生活 而且工作很輕鬆 覺得現在工作比較適合養老用 不太適合現在年紀 再加上畢竟是外國人 升遷或加薪都不容易🥲  有鑒於這一兩年AI在目前所在的行業有突破性發展 也對這部分有些興趣 所以想要再補一個資工或AI相關的碩士 當然不否認薪水也是一個很大的原因 所以也沒有一定要回到現在所在的行業 純軟或是軟韌或是其他前後端也都能接受 但最想要的可能是AI相關 只是在台灣好像僧多粥少? 如果要讀的話一定也是以四大為目標 而且考慮辭職回台灣當一般生 紮實學完2年  現在最大的問題是讀完即使能準時畢業也32歲了 不知道會不會反而更難找到工作 甚至薪水還沒有現在的高 想詢問一下各位的建議 謝謝！ 或是走過這條路的人 30出頭念完研究所的出路如何？,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/233478463,不才有幸備上北大資工所，畢業後想往遊戲業或金融資訊業發展，也對軟體工程和數據分析有興趣(軟工 > 大數據)，對於現在流行的深度學習也可以接受，但硬體就PASS實在完全沒有興趣XD  希望可以找個學的到東西或者有在業界打滾的老師，但是能準時畢業比較重要，目前看到有兩位教授戴志華和陳志昌比較有興趣，想問一下有沒有人知道這兩位教授的評價或者其他資訊，在此謝過各位~,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/242638275,兩個的資工所，找到的實驗個人都可以接受， 想問在業界的評價會差很多嗎 畢業後希望待在台北發展,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/238380272,更  分享一下我自身的狀況～ 目前畢業3年、工作3年（正職） 今年因為薪資發展等⋯嘗試報名在職碩 雖然在職碩學費是一般碩的3倍⋯ 但長期來看，應該還是賺吧⋯  ——  因為喜歡讀書？ 因為想要升遷？ 因為想要加薪？  學士跟碩士起薪就差一萬起跳了 同工不同酬～很是常見  最近是放榜的日子～大家正取了嗎？,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/253799561,1. 老師厲害，比較硬，每天都要去實驗室，領域較有興趣，發展也較好 2. 老師普通，人好，涼，沒有硬性規定要去實驗室，領域較沒興趣 兩者畢業時間差不多，但很怕研究方向沒興趣又不擅長之後做研究會很痛苦 請問學長姐們我該選1還2呢？感謝,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/237701969,科管所畢業學生在科技發達的現今社會 會是科技業愛用人才的後起之秀嗎（管理類） 還是企管會比較香？  以「目前」同校入學分數來說 企研>科管 但想知道畢業後的未來發展誰較具優勢 有前輩可以分享經驗嗎～,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/254290493,老師及學長姊好 學妹專科護理畢業，在公托擔任護理師 之前在求學時就很喜歡與孩子相處，但礙於經濟家庭關係不得不走向護理，畢業後也嘗試到醫院及診所就職，發現環境及氣氛真的不是自己能承受的…，離開醫療院所後很幸運找一份公托護理師的職位，目前入職即將滿1年，在這段期間確認了自己對孩子們的熱情是不可磨滅的，也發現自己需要補足的地方…，像是早療發展及課程規劃等等的。  想詢問未來想朝學前教育、早療、兒童發展類研讀，這部分如果專科護理跳幼教研究所是可以的嗎～ 或者老師及學長姊有建議也可以說說 謝謝大家☺️,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/237489894,最近在版上看到關於我們所上狀況的留言...(不是我帳號這間)  只能說這個平台有很多真真假假，連所上畢業狀況跟未來就業發展都講的很夢幻很美好，實際上根本天差地遠。  我當初也是因為這樣抱著滿腹企圖心到所上就讀，結果實際發展跟版上留言給的心得天差地遠。  而且只要有人在網路質疑我們所上的師資陣容或是未來發展，下面就會有本校的學生出來反駁且吹捧我們所上崇尚的跨領域教學，反覆提到跨領域整合可以對未來就業有多方發展...  總之，如果看到有系所不停強調跨領域，學弟妹們一定要小心...,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/255155770,今年研究生有幸上這兩間學校但十分的難抉擇。  未來畢業後想進科技業和金融業當產品經理、或是資料分析方面的職涯。以下是我自己淺淺的認知，希望可以和各位學長姐討論。  1.校系和資源 成大的名聲在業界相對於中興略好一點，但爬問過，鮮少有這兩個所的研究生分享，所以只能針對所上網站進行尋找  2.所別差異 電管所相對於科管所又更於狹窄，專注於電信產業，而科管所雖然相較於電管所發展範圍大，但有種學而不精的感覺  3.研究方向和課程選擇 本身比較有興趣於科管所的課程以及想要研究大數據和人工智慧對企業的發展影響，而電管所雖有6門必修電信相關課程，其餘可以和指導教授討論選修有興趣的課程。  目前很難抉擇的困難點是，問過大學教授和補習班老師都以校系為第一選擇，認為在就業發展方面有優勢。 本身是比較有興趣於科管所的課程，至於研究方向由於管院選指導教授為碩一下以及必須與討論和同意，因而研究方向雖有初步概念但可能被拒絕換題的可能性。,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/254060266,小弟有幸錄取中興資工，目前想往物聯網跟通訊網路方面發展，有找到下面幾個老師，想請問這些教授的畢業年限、教授的性格(好不好相處)、會不會很硬，如果不方便留言也可以私訊我，謝謝各位🙏 王丕中教授 張軒彬教授 曾學文教授 陳煥教授,,,,,,,,,,
graduate_school,畢業發展,/f/graduate_school/p/234987988,各位板上的學長姐好，小弟目前就讀商院大二，本來就有念研究所的打算，加上最近補習班一直來學校宣傳，所以也開始考慮要不要現在就報名補習班  不過對於要報財金所或是企研所一直很猶豫，我對於財金、企管都蠻有興趣的(但有聽學長姐們說財金難考很多)，好奇這兩個科系畢業的出路以及薪資待遇會差很多嗎？不知道能不能請大家分享企研、財金所畢業後擔任的職位與年薪呢？  (有爬過文大概知道財金所畢業可以從事銀行ARM、投資部門等較金融專業的工作，而企研所通常往行銷、管顧業發展，但關於薪資的資訊是蠻少的....所以才想上來發問)  先謝謝回覆的各位!,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/241469481,最近為了不知道如何融入lab很煩惱 沒什麼人來帶我  即使已經很親切的打招呼了感覺還是沒有融入 雖然沒有一定要很好像朋友那樣 但感覺他們彼此處的不錯，只是不想鳥我🥲    只能說，活該我碩0吧   大家都怎麼跟學長姐打交道？ lab的氣氛都怎麼樣呢？ 有什麼跟lab裡面的人相處的訣竅呢？ 畢竟是同團隊也不希望跟大家處不好   可能我一開始期望別人會來帶我吧，我錯了...,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/237733409,我目前碩二，剛開始寫論文 我的指導教授是我非常景仰的學者 不論在學術圈、學生間的評價都很好 所以當初能進他的研究室，我非常開心 雖然研究室的其他成員能力都超乎我很多，讓我壓力很大 碩一下也開始出現失眠、憂鬱的症狀 但也確實學到很多專業知識，讓我覺得這些壓力反應都值得  不過這學期開始，有兩個狀況讓我的身心狀態開始雪崩式墜落 一是關於論文 當初因為思慮不周加上一些因素，所以選了個不擅長的題目 （類似：討論ＡＢＣ因子對ＤＥ狀態的影響......這樣還蠻單純的東西） 研究的問題意識沒有非常清楚（對教授來說...我也還沒搞懂Ｔ　Ｔ） 現在分析已經跑完，也算有結果，開始寫論文 但幾次寄報告給教授，都被說不行、不對、沒抓到重點 因為教授的態度是不會直接告訴學生答案、該怎麼命題 所以我只好自己去抓他的意思，但又抓不到 幾個月下來，進度都在空轉，我也越來越不敢跟他報進度 前幾天見面討論，指導教授說： 你完全沒進入狀況哀…你這幾個月到底在幹嘛？ 雖然語氣不是很嚴厲，但對我來說是一記重擊，讓我很消沉 我知道自己確實不聰明（尤其在我們研究室我應該算是個笨蛋） 報告沒寫好也是事實，這些挫敗我都可以承受、努力去改正，但是 我不想被仰慕的教授討厭啊！！！ 想到自己可能在教授心中被貼上「這個學生超不ok」的標籤 我就難過到這幾天都吃不下飯也睡不著，論文進度當然也就......（泣）  二是研究室的人際關係 我是校內本系直升，大學時成績算中等 但研究室的其他成員都是學霸，雖然相處起來都很好，但還是讓我很自卑 一些老師底下的計畫，我的能力也只能做一些很小很簡單的工作 漸漸就開始相信，自己是研究室的廢物＋冗員 也有點擔心教授會不會拿我跟其他成員比較，覺得這人怎麼會這麼差... 然後這學期，不知道是不是因為狀態不好 我連續犯了幾個嚴重的錯誤，而且是重複犯錯 （例如成績登記錯誤、漏寄了重要的助教信件等等） 本來就已經幫不上什麼忙，還要麻煩別人幫我一起收拾爛攤子 我覺得很對不起研究室的其他人，也就漸漸不敢去研究室（最近都去圖書館） 最近研究室在安排下學期的分工，我沒有被分到任何工作 博班學長說是因為我下學期預計要口試，所以沒幫我排 但之前畢業的學長姊，口試那學期也都有接助教工作 所以我幾乎沒辦法不去相信自己已經被研究室其他人貼上「不ok」的標籤 雖然跟大家感情還不錯，也會一起吃飯聊心事，前陣子他們還幫我慶生 但現在只要處在同一個空間，我還是會不自覺地感到很愧疚、憂鬱  不知道當初教授為什麼要收我，他現在應該很後悔吧 但我還是想盡我所能把論文完成，不要逃避、半途而廢  謝謝願意看我的情緒文到這邊的人 也希望能聽聽大家的意見，因為我真的很在意別人對我的看法... 一個人會因為很笨、理解力差，而被老師討厭、貼標籤嗎？ （希望版上如果有老師或教授，可以聽聽您們的想法…） （雖然之前學長跟我說：教授根本忙到沒時間去討厭誰啦！）,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/240010703,我從七月就開始進來實驗室，一開始面對實驗室各種實驗、學習都還算可以接受，人際關係上也沒有太大問題，唯獨碰到一些事情總會有難以忍受的感覺。  一開始就有提到會發放薪水，但實驗室的資金狀況並不充裕，所以最後決定沒有發放薪水還在能接受的範圍內。 但是老師並沒有細講原因，而且跟好幾個人提到的理由都不太相同，此時我就覺得有點疑慮，感覺老師好像會說法不一，反覆無常。  另一方面，我們這邊算是比較新的實驗室，所以可能會比較操，能夠休息的時間也會偏少，但當時老師跟學長姐，甚至網路上資訊都提到兩年畢業沒問題，只要有達成老師要求+每天都有認真做實驗。 但是開學兩個禮拜了，還有好幾位碩三的還在，每天也是弄到很晚才能離開，上一屆的碩三也是待到不能再待才被放走。看到這種情況我開始很猶疑到底該不該繼續堅持待在這個實驗室，因為我很在乎能不能在我有合理的努力下，2年準時畢業。  像是我覺得老師很喜歡要求學生學一些老師自己可能都沒有規劃、沒有確定未來的目的事情，甚至老師本身自己完全不會，還是要求學生必須得學的事情，而這些事得花很多時間去實行。雖然老師自己有解釋原因，但他講得原因並沒有一個完善的規劃，做完了我也不知道用處在哪，有點像是想到什麼就去做什麼，有學到東西就好的感覺。  研究題目的部分，目前已經有了大概的方向，但是還是很籠統，沒有一個很確定的題目讓我有概念自己在做什麼，且到了九月我還不能專注在自己的實驗上，而是去做一些其他的雜務。 例如，老師很喜歡叫我們去想辦法額外花時間開發出一些他的想法，希望用在實驗上。這件事本身我並不覺得有問題，但是總得來說很花時間，且由於經費及其他方面問題，老師反駁了很多我提出的簡化方案的想法，不得不採用他的方法。到最後也發現，其實成品比起多花一些錢的效率來得低，卻得花很多時間生出一個實用性不高的成品，還會跟其他人大肆炫耀。  其他還有很多事情不方便細講，但是我覺得我有點待不下去了，偏偏敝所非常難找教授，放榜後去找時基本上別無選擇，轉教授這件事可能不太容易，且很擔心又是另一個地獄。  想問一下我因為這樣就待不住會太玻璃心嗎？撐到現在的原因是，我以為這是實驗室的常態，但是想到無法兩年畢業+沒錢+操又累+老師不好講話，我已經覺得沒辦法再這樣下去。,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/237370890,之前推甄時 總會看到版上說學店生到四大被電爆等等文章怕得要死 但進來之後發現並不是這樣 - 考試方面的難度我是覺得沒有落差太大 畢竟研究所的考試不是為了考倒你而考的 所以老師通常會出一些基本題 加上工學院考試很多都可以帶小抄或大抄 就沒有想像中那麼可怕 自己覺得跟在學店時的考法差不多 認真準備就有60 70 剩下的看教授了 - 課程方面我覺得差異最大的是書報 工學院書報是聽演講 有到就好 有出席就過了 超佛心.. - 人際關係方面也是很多人在意的重點 四大四中生會歧視學店生的情況我覺得是有的 但不是會霸凌的那種歧視 比較像是「為什麼我純血從高中努力到現在，結果碩畢後跟學店生做一樣工作」心裡不平衡的心態 接著就默默分成學店生一群 頂大一群 我覺得沒有不好 畢竟兩年時間很快 找到你的舒適圈 順利畢業才是重點  接著，你一定會怪人！ 遇到心機、雙面人就遠離，不要跟他浪費時間 - 最後，如果你真的沒上四大四中也不用難過，你還有台積 祝大家推甄順利 頂樓風好大，我先下去了,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/252785381,終於畢業了，先祝所有研究生都能順利畢業，正式踏入社會之前我想和準備要讀研究所的人說，我在研究所期間遇到的人際問題，這是我的自身經歷，希望能幫助到讀這篇的你。  我讀的是資工系，碩一入學後依序認識很多不同實驗室的人，包括學長姐、同屆的，而有一次偶然遇到一位，跟我大學同校、同系、同屆的男生，以下簡稱 A 男，那個男生是我認識的人認識的，認識的那幾個知道我是 XX 大學的後跟 A 男講，就知道彼此同校的，我問 A 男哪班的，愛理不理的，雖然後來有講，不過我就想 A 男可能也不想跟我認識吧，加上我也不會特別想跟 A 男認識（不是排斥也不是不爽只是有沒有認識都沒差也不用因為同校系特別攀關係），所以那次之後就沒再找 A 男講話，當然 A 男自己也沒找我，我每次去他們實驗室找其他認識的人，A 男也在場，我跟 A 男就是都沒在講話，搭話也不會。  後來有次突然有個人問我你為什麼要瞪 A 男，同時 A 男笑了一下，我就說我沒有，第二次又聽到一位同學在講（當時 A 男不在場）在跟一位我剛認識的人有點嘴砲的感覺說一個跟我同校同系還同屆的人我都會瞪他，我同樣是說我沒有。  再來有一次一群人在聊天的時候又有一個人，講話很直直接講說你為什麼要瞪 A 男，我也是說我沒有，但當下真的開始不高興了，因為根本沒有的事一直被講，最後第四次我終於明白為什麼好幾個來問我，因為第四次這位說 A 男說我一直在瞪他，心想傻眼欸我到底什麼時候瞪他…  但我沒有因為這樣去找 A 男聊天、搭話，因為這樣反而被解讀成我因為被大家講了才去「討好」A 男，但也沒有去質問 A 男，原因是不確定是不是 A 男四處跟別人講的，可能是跟其中幾個講結果傳開了，如果是傳開了那傳到後來意思可能都變了，反正問心無愧就好。  就這樣到現在畢業了我都沒跟 A 男講話，跟其他人就像之前一樣來往，後來明白為什麼會這樣，原因「可能」是下列兩個：  第一，可能大家想說為什麼明明就同校同系還同屆還有共同的朋友圈卻沒在來往，不過為什麼同校同系同屆就一定要跟他很好？  第二，可能 A 男不爽我都不去找他講話，不過一開始找他就愛理不理的，之後我不找他才嘰嘰歪歪…  我自己可能也有問題，雖然我自己知道沒在瞪他，有也是朝 A 男那方向看而已，但為什麼大家都相信，這我確實要檢討。  總之在研究所期間認識的人都已經不單純了，但也別把人際關係搞砸了，不然在學校會待得很難過，像我被 A 男這樣，後來雖然大家都沒再提起了，但如果當時我因為不高興跟別人吵架，可能我人緣就變很差了，畢竟我不曉得大家比較偏袒我還是 A 男。  如果真的在學校遇到人際問題，可以往好處想，就像去公司是上班不是交朋友，同事很心機就小心就好，道理一樣，就想自己來讀研究所不是來交朋友的就好，以上是我遇到的人際問題，希望如果有人研究所期間遇到人際問題都可好好熬過。,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/241372355,考的學校全放榜了⋯ 心情好複雜⋯😭 雖然早就做好心裡準備 但人都是這樣 只要還有1%的希望都不會放棄  仔細回想人生也不是第一次這樣 學測六個志願全沒過第一階 直接去指考 轉學考第一次失敗 不死心又轉了第二次 第二次總算過了  迎面而來的是陌生的環境和人際關係 （好朋友都在原本的學校ಥ_ಥ） 每天被學分追著跑 每次好想放棄的時候都會想 ：為了研究所 一定要準時畢業 上學期邊為了準備考研東奔西跑 還修了20幾學分 不敢跟家人說壓力有多大 告訴自己一定可以撐過  放榜了⋯ 兩間落榜 兩間備取（應該是備不到了⋯） 滑榜單時心臟整個快跳出來 當下還是正在為畢業學分修課 准考證號碼記到跟學號一樣熟 滑完整個榜單 沒看到熟悉的號碼  當下世界彷彿停止 不敢說自己多努力多犧牲 因為我知道一定有人比自己付出更多  想到不知道要用什麼心情面對家人朋友 走在路上眼淚還是不小心的落下 （感謝口罩的發明） （好煩 好像什麼失戀在路上假哭的女主角） 回想著轉學面對的一切 瞬間覺得這一年半趕畢業學分好像都沒意義了 當初也不用大費周章的轉學⋯ಥ_ಥ （當初轉學就是為了考研）  越來越不知道自己的方向到底正不正確 身邊有些朋友正取 有些還在準備二階口試 感覺這時候不太適合打擾他們 所以才發這篇文  當初學測落榜大哭了一場 也只能繼續爬起來讀指考 希望自己這次也有這樣的勇氣⋯  我們都會到更好的地方 對吧  謝謝看到這裡的你們 ㊗️上岸的各位找教授一切順利！！！ 真的替你們開心 還沒上岸的大家 我們一定會到更好的地方💪🏻 一起加油⛽️ （還好今天天氣很好☁️） 更 沒想到短短兩小時那麼多溫暖湧進🥺 （平常哀居發照片都沒那麼多🤣） 謝謝大家嗚嗚嗚嗚 每一則留言幾乎都是含淚看完😭 甚至在公車上 大家真的太暖 擋不住眼淚啊啊啊 現在演哭戲一定一秒掉淚😂 （我都會回完 謝謝你們🥺）  跟大家分享我之前到新學校快🐭的時候會跟自己說的話 「任何會發生在你身上的事，都不會超出你可以處理的範圍，百分之百可以被克服的，你一定要相信你自己。」 你們的留言都是我之後努力的勇氣 （好像競選宣言哈哈哈哈） 大家 我們一定都沒問題的🫶🏻  再更,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/241620500,一、背景： 雲林虎尾科技大學飛機機械組 95%  二、動機： 當時Cov19肆虐導致飛機維修人員需求減少，不想浪費時間故決定考試。  三、成績： 1、台大應力甲組 150分 備取5 正取門檻159分 英文（B）42 工程數學（G）75 材料力學（C）64.5   2、台大生機乙組 102分 落榜 正取門檻149分 英文（A）32    (門檻52) 工程數學（J）62 材料力學（D）40   3、交大機械甲組 147分 正取 應用力學 49 工程數學 98   4、清大動機丙組 58.75分 備28 備取門檻54.75分 科技英文 57 （25%） 材料力學 64（75%）   5、成大醫工甲組 27.5分 備4  正取門檻41分 備取門檻21分 工程力學38（50%） 工程數學 17（50%）   6、其他 中興台科北科師大皆在可以上的範圍。     四、準備方式： 小弟屬於資質平庸，遇事不決先死背，再去問老師其中的原因，大部分能懂就可以了，不懂再背。  1、工程數學 這算是小弟最有興趣的科目，認為每一章節都有關係，近年來喜歡考整合型的題目，如果真的想要放掉，推薦先不要讀複變。  A、ODE 每一種題型都要學會，要一眼就可以看出來這一題可以用什麼方式解。  B、傅立葉 傅立葉級數、積分、轉換 重點是奇偶性與展開範圍的係數，常常會搭配到帕奢文（廣義畢氏定理），也會常常在PDE中看見，這單元必須到達肌肉記憶。  C、拉普拉斯 正轉換與反轉換 比傅立葉更好記憶，需要熟練哈維塞德覆蓋法以及進階版本S^2 哈維塞德覆蓋法。 摺積非常好用，可以省去很多其他公式，但要能推出積化合差（與合差化積）。  D、PDE 熱傳、拉氏、波動；單變數、雙變數；無窮、半無窮；特徵函數展開、分離變數法。 考的80%是以上組合，去吧，寶藏在這裡交給你們了。  E、矩陣 特徵值、特徵向量、3x3、4x4、 對角化、喬丹型、相似矩陣、最小多項式等等…… 每個都要學，若能將基本定義跟一些證明理解會對矩陣更有感覺。   F、向量 因為前面小弟的空間感不足，只讀向量積分學以後 三大定理、面積分、線積分相互穿插、這裡讀完就是重點。  G、複變 小弟只記殘值定理。   2、材料力學： 只要肯背，絕對有分。 小弟覺得難的是很容易粗心，對於材料點的位置、正負號、甚至筆誤會影響到答案，以及變形相合條件，多寫題目把這些都筆記下來。  3、運動力學： 動力學小弟真的不太會，基本的質點剛體運動，平行旋轉運動公式，轉動慣量這些東西湊一湊，答案就出來了。 但是認為變化比材料力學多，更容易在大小與方向上面筆誤。     五、更多其他 1、整天沒有其他事的行程 06:00起床 07:30進咖啡廳讀到20:30 21:00去跑步到22:00 23:00累掛睡著  2、上面授課時 下課休息時間時要馬上複習，確定自己哪裡懂或不懂，不懂就先死背，最好要筆記起來回來看或問老師。 晚上下課就去星巴克坐到09:30，複習今天所有筆記起來不懂的地方。 慢慢的到後來讀懂後就超順，沒看過的題型也能走對方向。  3、重考生 第一次只讀幾個月就去考了，是炮灰。 不會覺得今年到達了天花板，但是感受過失敗的心情。 絕不可以僥倖，不能希望今年考難一點大家都爛，不會。 今年我每一題都會寫，在我上面厲害的高手只有在粗心的地方對決罷了。  4、看書的時間很寶貴(個人習慣) 我在看書他在吃飯，我在看書他在玩，我在看書他在喝酒。 因為我就笨，為了節省時間每餐只花10分鐘吃超商麵包，把手遊刪了，絕對不可以分心。 在情人節、聖誕節、生日、跨年都在寫習題，絕對不出去玩，斷絕酒肉關係的朋友。 雖然說適當的放鬆有幫助自己，衡量自己可不可以更好。 小弟認為大家的時間是一樣的，有些人早早準備，有些人理解能力就是比較好， 小弟的方法是榨乾自己每一刻去讀書。  5、筆記 不熟的題目做標記反覆回來看，那會是未來上考場的弱點，也是粗心題的常客。 平板可以減少很多攜帶時的重量，更好的將重點整理，但是我全都用紙張，因為一開始不知道這東西很好用。     六、心路歷程 從南部回來後發現周遭的競爭對手都是頂大的學生 除了找工作外，在人際關係上也受到了一點點學歷歧視（？ 剛好那時候疫情肆虐，打斷我投入航空業的機會，我就在想要怎麼在未來更上一層樓，如何讓面試的機會更多。 家境一般般的我沒有工廠可以接，沒有好幾棟房子可以收租金，也沒有錢多到能出國或啟動生意的資本。然後我選擇讀書。  每個人讀書的動機原因都不一樣。 當然希望各位知道為什麼要做眼前的事情，不只包括讀書。 加油尼們一定辦得到的！  ———————— 更新： 許多學弟問是哪一間補習班  夢到是台北的最大間,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/237192420,以前的研究所都是考試的，大約在三十幾年前的時候開始有保送制度 漸漸的轉為用書面審查進入，到現在幾乎不要考試生 據我的理解，這演變主要有當年矽島計畫+5年五百億的副作用+少子化 當時狂增研究所名額，導致非前段大學難以收學生 只好不斷要求增加推甄名額(或類似大學搶繁星，台聯大撞台大考試日期) 甚至私立大學也先全面廢除考試只要面試，因為優秀的學生全部被前面的大學吸走了 假設你推甄可以上清交，基本上不會有人再冒著風險去考台大 因此考試生的素質自然而然就降低，並不是考試沒什麼鑑別度 而是風險的選擇，已經進入了好的實驗室，何必浪費時間去準備考試?  但推甄有個很嚴重的缺點，就是每個學校在其他學校的想法裡，是定型的 台大看交大就是前百分之十的可以進來，中字輩要百分之三，在更後面就是百分之一 這會導致一種結果，就是零和遊戲，就是你必續幹掉你的同學才能辦法推甄 這會導致很多現象，我舉幾個 1.大家互相搶考古題，因此要到處跟學長姐打好關係，有些人際關係不佳就是沒考古題 2.老師有教就讀，沒教就不讀，因為讀了老師沒教也是浪費時間 3.修課越來越保守，外系的課不修，因為會影響成績 4.作弊，我當助教的時候就抓了好幾個，有些助教不抓 5.少了研究所考試再複習的機會，統合學習的機會沒有(這要看人，有些人就是讀了兩次能力變好) 6.必須很早就找好專題老師，甚至大一下學期就要選定實驗室，基本上很吃人際關係 但假設進入一個不對的實驗室，例如放牛吃草，那就完蛋了  當然趨勢是這樣也沒辦法，該遵守的規則還是乖乖遵守吧,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/238952539,我目前出社會幾年了 因為在職專班的評價褒貶不一 我想說直接問比較準確  我想報考的是電影碩班（有看到影創系，不知道差別在哪？）， 不知道這兩者有沒有能力上的落差？ (我自己大學讀世新時，也遇過很雷的碩班學生…)  在職班好像比較彈性，修業年限也比較高…學分也比較便宜… 不過畢業好像碩班是藝術碩士　在職專班是文學碩士？ 但就不知道資源會不會被擠壓，比如借器材、場地，或是學校活動等 還有師資是不是一樣　彼此間會完全不認識，還是說其實根本沒分班呢？ （我看有些學分都是共通的，只是入學的一個分類？ 　我自己工作不是上班族是沒差，如果報在職專班可以全上日間課就太好了） 不過比起課程，也希望是可以多一點校園活動多認識一些人， 培養一些同學人際關係或未來夥伴、師長上的產業人脈這樣的考量 會推薦報哪個  如果有人可以幫忙轉到台藝版就好了QQ 另外畢業條件的英檢中高級不知道有沒有校內解套方案...絕望...,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/254417582,本人目前碩一，跨領域考到生物類研究所，因為人際關係、實驗問題還有開始要寫論文感覺自己很廢也很煩，對於寫研究計畫也沒什麼概念，常常失眠甚至很憂鬱，在半夜哭。（對不起我很爛草莓） 有想過休學但還是覺得很不甘心，一來是想要好好嘗試看什麼叫做研究，二來是不想對不起考研時努力的自己。 想請問板上大家都是怎麼撐過來的？覺得好痛苦又好自卑,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/236183975,我是今年上四大電類的研究生  想請問 大家都是7月多就進入實驗室了嗎 還是可以9月才進入呢  疫情期間還要進實驗室嗎？還是遠距？  蠻擔心之後進實驗室後的人際關係的... 沒那麼想提早加入，想趁疫情期間多學一些東西在進去感覺能比較快進入狀況,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/240318477,總之，我想跟學弟妹說的是，找該教授請三思。  他原本從師大轉到北科，進去研究室幫他才發現，他在學校的風評沒有很好。 我曾經被這個教授搞到去諮商，當我回過頭來我發現我其實憂鬱了，人際關係也隨之走下坡。在表面是一個很照顧我的人，但私下我沒有感受到被他尊重與同理，只有不合理的要求跟指責，多年來我很後悔，一直放不下這份委屈。 當然也讓我學到覺得過得不好就快逃，別把身心搞壞了。真的很謝謝當時照顧我的博班學姊。,,,,,,,,,,
graduate_school,人際關係,/f/graduate_school/p/253887108,最近越來越有感之前板上的人說的，念研最重要的是自己的畢業論文還有實驗，而不是這煩死的人際關係，不去想身心靈都會輕鬆很多真好,,,,,,,,,,
